1038,Categoria 58790,url_94234,2020-01-06 19:59:51,2020-01-06 19:59:51
1039,Categoria 88089,url_92887,2020-01-06 19:59:51,2020-01-06 19:59:51
1040,Categoria 89502,url_74628,2020-01-06 19:59:51,2020-01-06 19:59:51
1041,Categoria 85992,url_73041,2020-01-06 19:59:51,2020-01-06 19:59:51
1042,Categoria 73958,url_98007,2020-01-06 19:59:51,2020-01-06 19:59:51
1043,Categoria 57573,url_97029,2020-01-06 19:59:51,2020-01-06 19:59:51
1044,Categoria 74953,url_72026,2020-01-06 19:59:51,2020-01-06 19:59:51
1045,Categoria 98301,url_75267,2020-01-06 19:59:51,2020-01-06 19:59:51
1046,Categoria 80458,url_84989,2020-01-06 19:59:51,2020-01-06 19:59:51
1047,Categoria 61704,url_77993,2020-01-06 19:59:51,2020-01-06 19:59:51
1048,Categoria 93369,url_80301,2020-01-06 19:59:52,2020-01-06 19:59:52
1049,Categoria 90026,url_97980,2020-01-06 19:59:52,2020-01-06 19:59:52
1050,Categoria 73622,url_78981,2020-01-06 19:59:52,2020-01-06 19:59:52
1051,Categoria 63938,url_84127,2020-01-06 19:59:52,2020-01-06 19:59:52
1052,Categoria 60656,url_96726,2020-01-06 19:59:53,2020-01-06 19:59:53
1053,Categoria 58505,url_70354,2020-01-06 19:59:53,2020-01-06 19:59:53
1054,Categoria 85598,url_76079,2020-01-06 19:59:54,2020-01-06 19:59:54
1055,Categoria 93901,url_73878,2020-01-06 19:59:54,2020-01-06 19:59:54
1056,Categoria 77196,url_73401,2020-01-06 19:59:55,2020-01-06 19:59:55
1057,Categoria 68128,url_85719,2020-01-06 19:59:56,2020-01-06 19:59:56
1058,Categoria 73110,url_83266,2020-01-06 19:59:57,2020-01-06 19:59:57
1059,Categoria 85095,url_94946,2020-01-06 19:59:57,2020-01-06 19:59:57
1060,Categoria 94057,url_79203,2020-01-06 19:59:58,2020-01-06 19:59:58
1061,Categoria 91105,url_93570,2020-01-06 19:59:58,2020-01-06 19:59:58
1062,Categoria 77816,url_97266,2020-01-06 20:00:00,2020-01-06 20:00:00
1063,Categoria 70071,url_81448,2020-01-06 20:00:01,2020-01-06 20:00:01
1064,Categoria 76547,url_74522,2020-01-06 20:00:01,2020-01-06 20:00:01
1065,Categoria 69199,url_71119,2020-01-06 20:00:02,2020-01-06 20:00:02
1066,Categoria 87331,url_83120,2020-01-06 20:00:02,2020-01-06 20:00:02
1067,Categoria 88216,url_68890,2020-01-06 20:00:03,2020-01-06 20:00:03
1068,Categoria 80804,url_72740,2020-01-06 20:00:03,2020-01-06 20:00:03
1069,Categoria 55907,url_67251,2020-01-06 20:00:03,2020-01-06 20:00:03
1070,Categoria 71752,url_98632,2020-01-06 20:00:03,2020-01-06 20:00:03
1071,Categoria 85260,url_84911,2020-01-06 20:00:03,2020-01-06 20:00:03
1072,Categoria 68695,url_93798,2020-01-06 20:00:03,2020-01-06 20:00:03
1073,Categoria 72055,url_69165,2020-01-06 20:00:03,2020-01-06 20:00:03
1074,Categoria 76498,url_72943,2020-01-06 20:00:03,2020-01-06 20:00:03
1075,Categoria 67606,url_78396,2020-01-06 20:00:04,2020-01-06 20:00:04
1076,Categoria 68832,url_81908,2020-01-06 20:00:04,2020-01-06 20:00:04
1077,Categoria 68430,url_91469,2020-01-06 20:00:04,2020-01-06 20:00:04
1078,Categoria 56881,url_84626,2020-01-06 20:00:06,2020-01-06 20:00:06
1079,Categoria 58214,url_97209,2020-01-06 20:00:06,2020-01-06 20:00:06
1080,Categoria 88521,url_82147,2020-01-06 20:00:06,2020-01-06 20:00:06
1081,Categoria 99683,url_83423,2020-01-06 20:00:06,2020-01-06 20:00:06
1082,Categoria 76055,url_81888,2020-01-06 20:00:06,2020-01-06 20:00:06
1083,Categoria 80595,url_98262,2020-01-06 20:00:06,2020-01-06 20:00:06
1084,Categoria 65597,url_72831,2020-01-06 20:00:06,2020-01-06 20:00:06
1085,Categoria 73934,url_91517,2020-01-06 20:00:06,2020-01-06 20:00:06
1086,Categoria 95424,url_87362,2020-01-06 20:00:07,2020-01-06 20:00:07
1087,Categoria 91133,url_77113,2020-01-06 20:00:07,2020-01-06 20:00:07
1088,Categoria 60959,url_99502,2020-01-06 20:00:07,2020-01-06 20:00:07
1089,Categoria 87577,url_80362,2020-01-06 20:00:07,2020-01-06 20:00:07
1090,Categoria 83411,url_98267,2020-01-06 20:00:07,2020-01-06 20:00:07
1091,Categoria 87748,url_98791,2020-01-06 20:00:08,2020-01-06 20:00:08
1092,Categoria 96857,url_75885,2020-01-06 20:00:09,2020-01-06 20:00:09
1093,Categoria 84224,url_81862,2020-01-06 20:00:09,2020-01-06 20:00:09
1094,Categoria 83636,url_87277,2020-01-06 20:00:09,2020-01-06 20:00:09
1095,Categoria 94867,url_94791,2020-01-06 20:00:09,2020-01-06 20:00:09
1096,Categoria 62651,url_81258,2020-01-06 20:00:09,2020-01-06 20:00:09
1097,Categoria 65421,url_81369,2020-01-06 20:00:09,2020-01-06 20:00:09
1098,Categoria 87703,url_98645,2020-01-06 20:00:09,2020-01-06 20:00:09
1099,Categoria 69318,url_73875,2020-01-06 20:00:09,2020-01-06 20:00:09
1100,Categoria 66903,url_70149,2020-01-06 20:00:09,2020-01-06 20:00:09
1101,Categoria 99691,url_99337,2020-01-06 20:00:09,2020-01-06 20:00:09
1102,Categoria 81087,url_76403,2020-01-06 20:00:09,2020-01-06 20:00:09
1103,Categoria 92242,url_97406,2020-01-06 20:00:09,2020-01-06 20:00:09
1104,Categoria 77521,url_85586,2020-01-06 20:00:09,2020-01-06 20:00:09
1105,Categoria 86711,url_96252,2020-01-06 20:00:09,2020-01-06 20:00:09
1106,Categoria 97858,url_93980,2020-01-06 20:00:09,2020-01-06 20:00:09
1107,Categoria 82840,url_69448,2020-01-06 20:00:10,2020-01-06 20:00:10
1108,Categoria 70974,url_98978,2020-01-06 20:00:10,2020-01-06 20:00:10
1109,Categoria 88631,url_71690,2020-01-06 20:00:11,2020-01-06 20:00:11
1110,Categoria 88959,url_98642,2020-01-06 20:00:11,2020-01-06 20:00:11
1111,Categoria 60867,url_87303,2020-01-06 20:00:11,2020-01-06 20:00:11
1112,Categoria 58975,url_78224,2020-01-06 20:00:12,2020-01-06 20:00:12
1113,Categoria 66441,url_99226,2020-01-06 20:00:12,2020-01-06 20:00:12
1114,Categoria 75877,url_91458,2020-01-06 20:00:12,2020-01-06 20:00:12
1115,Categoria 56878,url_88874,2020-01-06 20:00:13,2020-01-06 20:00:13
1116,Categoria 74068,url_79181,2020-01-06 20:00:13,2020-01-06 20:00:13
1117,Categoria 72852,url_82285,2020-01-06 20:00:13,2020-01-06 20:00:13
1118,Categoria 77077,url_79572,2020-01-06 20:00:13,2020-01-06 20:00:13
1119,Categoria 73996,url_90115,2020-01-06 20:00:14,2020-01-06 20:00:14
1120,Categoria 72319,url_87352,2020-01-06 20:00:14,2020-01-06 20:00:14
1121,Categoria 56916,url_66822,2020-01-06 20:00:14,2020-01-06 20:00:14
1122,Categoria 87347,url_97167,2020-01-06 20:00:14,2020-01-06 20:00:14
1123,Categoria 77323,url_69726,2020-01-06 20:00:14,2020-01-06 20:00:14
1124,Categoria 99498,url_87679,2020-01-06 20:00:14,2020-01-06 20:00:14
1125,Categoria 85834,url_85034,2020-01-06 20:00:14,2020-01-06 20:00:14
1126,Categoria 60145,url_70795,2020-01-06 20:00:14,2020-01-06 20:00:14
1127,Categoria 67258,url_77392,2020-01-06 20:00:14,2020-01-06 20:00:14
1128,Categoria 60159,url_89718,2020-01-06 20:00:15,2020-01-06 20:00:15
1129,Categoria 89350,url_90056,2020-01-06 20:00:15,2020-01-06 20:00:15
1130,Categoria 63630,url_86617,2020-01-06 20:00:16,2020-01-06 20:00:16
1131,Categoria 59657,url_67753,2020-01-06 20:00:16,2020-01-06 20:00:16
1132,Categoria 71768,url_71629,2020-01-06 20:00:16,2020-01-06 20:00:16
1133,Categoria 96436,url_73518,2020-01-06 20:00:16,2020-01-06 20:00:16
1134,Categoria 81303,url_75008,2020-01-06 20:00:16,2020-01-06 20:00:16
1135,Categoria 90607,url_92015,2020-01-06 20:00:16,2020-01-06 20:00:16
1136,Categoria 96021,url_89683,2020-01-06 20:00:16,2020-01-06 20:00:16
1137,Categoria 83759,url_87287,2020-01-06 20:00:17,2020-01-06 20:00:17
1138,Categoria 91635,url_82670,2020-01-06 20:00:18,2020-01-06 20:00:18
1139,Categoria 88065,url_68782,2020-01-06 20:00:18,2020-01-06 20:00:18
1140,Categoria 82755,url_69989,2020-01-06 20:00:18,2020-01-06 20:00:18
1141,Categoria 83284,url_94783,2020-01-06 20:00:18,2020-01-06 20:00:18
1142,Categoria 74333,url_71117,2020-01-06 20:00:19,2020-01-06 20:00:19
1143,Categoria 72764,url_70954,2020-01-06 20:00:19,2020-01-06 20:00:19
1144,Categoria 69134,url_78423,2020-01-06 20:00:20,2020-01-06 20:00:20
1145,Categoria 87573,url_81799,2020-01-06 20:00:20,2020-01-06 20:00:20
1146,Categoria 62282,url_87914,2020-01-06 20:00:20,2020-01-06 20:00:20
1147,Categoria 96249,url_83635,2020-01-06 20:00:20,2020-01-06 20:00:20
1148,Categoria 57950,url_69264,2020-01-06 20:00:20,2020-01-06 20:00:20
1149,Categoria 60520,url_73285,2020-01-06 20:00:20,2020-01-06 20:00:20
1150,Categoria 58269,url_99253,2020-01-06 20:00:20,2020-01-06 20:00:20
1151,Categoria 70437,url_99860,2020-01-06 20:00:20,2020-01-06 20:00:20
1152,Categoria 79146,url_73360,2020-01-06 20:00:21,2020-01-06 20:00:21
1153,Categoria 88432,url_75064,2020-01-06 20:00:21,2020-01-06 20:00:21
1154,Categoria 63202,url_81108,2020-01-06 20:00:21,2020-01-06 20:00:21
1155,Categoria 89566,url_84590,2020-01-06 20:00:22,2020-01-06 20:00:22
1156,Categoria 60664,url_99171,2020-01-06 20:00:22,2020-01-06 20:00:22
1157,Categoria 57442,url_92207,2020-01-06 20:00:22,2020-01-06 20:00:22
1158,Categoria 67279,url_66719,2020-01-06 20:00:22,2020-01-06 20:00:22
1159,Categoria 89663,url_67291,2020-01-06 20:00:22,2020-01-06 20:00:22
1160,Categoria 59721,url_89869,2020-01-06 20:00:22,2020-01-06 20:00:22
1161,Categoria 71919,url_97008,2020-01-06 20:00:22,2020-01-06 20:00:22
1162,Categoria 73158,url_81121,2020-01-06 20:00:22,2020-01-06 20:00:22
1163,Categoria 95400,url_86411,2020-01-06 20:00:22,2020-01-06 20:00:22
1164,Categoria 80603,url_99827,2020-01-06 20:00:22,2020-01-06 20:00:22
1165,Categoria 70802,url_92153,2020-01-06 20:00:23,2020-01-06 20:00:23
1166,Categoria 83216,url_92847,2020-01-06 20:00:23,2020-01-06 20:00:23
1167,Categoria 96886,url_71445,2020-01-06 20:00:23,2020-01-06 20:00:23
1168,Categoria 60815,url_84377,2020-01-06 20:00:23,2020-01-06 20:00:23
1169,Categoria 73052,url_99527,2020-01-06 20:00:23,2020-01-06 20:00:23
1170,Categoria 77078,url_69515,2020-01-06 20:00:24,2020-01-06 20:00:24
1171,Categoria 61271,url_98275,2020-01-06 20:00:24,2020-01-06 20:00:24
1172,Categoria 61953,url_82356,2020-01-06 20:00:24,2020-01-06 20:00:24
1173,Categoria 94725,url_92684,2020-01-06 20:00:24,2020-01-06 20:00:24
1174,Categoria 81226,url_93532,2020-01-06 20:00:24,2020-01-06 20:00:24
1175,Categoria 94320,url_67365,2020-01-06 20:00:24,2020-01-06 20:00:24
1176,Categoria 91725,url_79277,2020-01-06 20:00:24,2020-01-06 20:00:24
1177,Categoria 75508,url_82518,2020-01-06 20:00:24,2020-01-06 20:00:24
1178,Categoria 91036,url_94872,2020-01-06 20:00:24,2020-01-06 20:00:24
1179,Categoria 60712,url_97454,2020-01-06 20:00:25,2020-01-06 20:00:25
1180,Categoria 57070,url_84188,2020-01-06 20:00:25,2020-01-06 20:00:25
1181,Categoria 75592,url_84318,2020-01-06 20:00:25,2020-01-06 20:00:25
1182,Categoria 98426,url_77877,2020-01-06 20:00:25,2020-01-06 20:00:25
1183,Categoria 89009,url_69530,2020-01-06 20:00:26,2020-01-06 20:00:26
1184,Categoria 74252,url_97080,2020-01-06 20:00:26,2020-01-06 20:00:26
1185,Categoria 61457,url_90093,2020-01-06 20:00:26,2020-01-06 20:00:26
1186,Categoria 90296,url_97569,2020-01-06 20:00:26,2020-01-06 20:00:26
1187,Categoria 77310,url_73724,2020-01-06 20:00:26,2020-01-06 20:00:26
1188,Categoria 83096,url_86013,2020-01-06 20:00:26,2020-01-06 20:00:26
1189,Categoria 80037,url_89562,2020-01-06 20:00:26,2020-01-06 20:00:26
1190,Categoria 69144,url_77866,2020-01-06 20:00:26,2020-01-06 20:00:26
1191,Categoria 81232,url_99045,2020-01-06 20:00:26,2020-01-06 20:00:26
1192,Categoria 98952,url_90670,2020-01-06 20:00:26,2020-01-06 20:00:26
1193,Categoria 87967,url_83380,2020-01-06 20:00:27,2020-01-06 20:00:27
1194,Categoria 82759,url_87539,2020-01-06 20:00:27,2020-01-06 20:00:27
1195,Categoria 61516,url_68204,2020-01-06 20:00:27,2020-01-06 20:00:27
1196,Categoria 65398,url_75933,2020-01-06 20:00:27,2020-01-06 20:00:27
1197,Categoria 70432,url_85725,2020-01-06 20:00:27,2020-01-06 20:00:27
1198,Categoria 58109,url_82270,2020-01-06 20:00:27,2020-01-06 20:00:27
1199,Categoria 80094,url_99579,2020-01-06 20:00:28,2020-01-06 20:00:28
1200,Categoria 77195,url_73949,2020-01-06 20:00:28,2020-01-06 20:00:28
1201,Categoria 66430,url_75605,2020-01-06 20:00:28,2020-01-06 20:00:28
1202,Categoria 92247,url_68757,2020-01-06 20:00:28,2020-01-06 20:00:28
1203,Categoria 89082,url_68018,2020-01-06 20:00:28,2020-01-06 20:00:28
1204,Categoria 70999,url_74845,2020-01-06 20:00:28,2020-01-06 20:00:28
1205,Categoria 90815,url_67238,2020-01-06 20:00:29,2020-01-06 20:00:29
1206,Categoria 86709,url_94391,2020-01-06 20:00:29,2020-01-06 20:00:29
1207,Categoria 63545,url_82641,2020-01-06 20:00:29,2020-01-06 20:00:29
1208,Categoria 91184,url_96520,2020-01-06 20:00:29,2020-01-06 20:00:29
1209,Categoria 89287,url_81561,2020-01-06 20:00:29,2020-01-06 20:00:29
1210,Categoria 64621,url_89336,2020-01-06 20:00:30,2020-01-06 20:00:30
1211,Categoria 59201,url_89859,2020-01-06 20:00:31,2020-01-06 20:00:31
1212,Categoria 55652,url_99991,2020-01-06 20:00:32,2020-01-06 20:00:32
1213,Categoria 56620,url_94237,2020-01-06 20:00:33,2020-01-06 20:00:33
1214,Categoria 86880,url_83087,2020-01-06 20:00:33,2020-01-06 20:00:33
1215,Categoria 60894,url_99127,2020-01-06 20:00:33,2020-01-06 20:00:33
1216,Categoria 95517,url_77107,2020-01-06 20:00:33,2020-01-06 20:00:33
1217,Categoria 64382,url_77698,2020-01-06 20:00:33,2020-01-06 20:00:33
1218,Categoria 86491,url_71374,2020-01-06 20:00:34,2020-01-06 20:00:34
1219,Categoria 95829,url_81787,2020-01-06 20:00:34,2020-01-06 20:00:34
1220,Categoria 92017,url_93617,2020-01-06 20:00:34,2020-01-06 20:00:34
1221,Categoria 88255,url_71477,2020-01-06 20:00:35,2020-01-06 20:00:35
1222,Categoria 78008,url_97997,2020-01-06 20:00:35,2020-01-06 20:00:35
1223,Categoria 66633,url_73203,2020-01-06 20:00:35,2020-01-06 20:00:35
1224,Categoria 96774,url_85715,2020-01-06 20:00:35,2020-01-06 20:00:35
1225,Categoria 85538,url_99205,2020-01-06 20:00:35,2020-01-06 20:00:35
1226,Categoria 73736,url_85647,2020-01-06 20:00:35,2020-01-06 20:00:35
1227,Categoria 75116,url_67961,2020-01-06 20:00:35,2020-01-06 20:00:35
1228,Categoria 97900,url_92159,2020-01-06 20:00:35,2020-01-06 20:00:35
1229,Categoria 60945,url_91547,2020-01-06 20:00:36,2020-01-06 20:00:36
1230,Categoria 77038,url_90285,2020-01-06 20:00:37,2020-01-06 20:00:37
1231,Categoria 92679,url_80459,2020-01-06 20:00:38,2020-01-06 20:00:38
1232,Categoria 71360,url_82427,2020-01-06 20:00:38,2020-01-06 20:00:38
1233,Categoria 81781,url_95440,2020-01-06 20:00:38,2020-01-06 20:00:38
1234,Categoria 65644,url_93078,2020-01-06 20:00:38,2020-01-06 20:00:38
1235,Categoria 75638,url_75457,2020-01-06 20:00:38,2020-01-06 20:00:38
1236,Categoria 96467,url_67518,2020-01-06 20:00:38,2020-01-06 20:00:38
1237,Categoria 97093,url_69597,2020-01-06 20:00:39,2020-01-06 20:00:39
1238,Categoria 75096,url_96646,2020-01-06 20:00:39,2020-01-06 20:00:39
1239,Categoria 77558,url_87849,2020-01-06 20:00:39,2020-01-06 20:00:39
1240,Categoria 94393,url_69632,2020-01-06 20:00:40,2020-01-06 20:00:40
1241,Categoria 90267,url_73649,2020-01-06 20:00:40,2020-01-06 20:00:40
1242,Categoria 70744,url_87816,2020-01-06 20:00:41,2020-01-06 20:00:41
1243,Categoria 59771,url_69520,2020-01-06 20:00:41,2020-01-06 20:00:41
1244,Categoria 69631,url_83709,2020-01-06 20:00:41,2020-01-06 20:00:41
1245,Categoria 80496,url_92003,2020-01-06 20:00:41,2020-01-06 20:00:41
1246,Categoria 75058,url_67653,2020-01-06 20:00:43,2020-01-06 20:00:43
1247,Categoria 99630,url_79072,2020-01-06 20:00:43,2020-01-06 20:00:43
1248,Categoria 56397,url_87101,2020-01-06 20:00:45,2020-01-06 20:00:45
1249,Categoria 68680,url_97186,2020-01-06 20:00:45,2020-01-06 20:00:45
1250,Categoria 96982,url_85104,2020-01-06 20:00:45,2020-01-06 20:00:45
1251,Categoria 74697,url_72407,2020-01-06 20:00:45,2020-01-06 20:00:45
1252,Categoria 83461,url_81453,2020-01-06 20:00:45,2020-01-06 20:00:45
1253,Categoria 67363,url_98047,2020-01-06 20:00:45,2020-01-06 20:00:45
1254,Categoria 86760,url_83808,2020-01-06 20:00:45,2020-01-06 20:00:45
1255,Categoria 99647,url_91946,2020-01-06 20:00:46,2020-01-06 20:00:46
1256,Categoria 99103,url_88873,2020-01-06 20:00:46,2020-01-06 20:00:46
1257,Categoria 68514,url_95484,2020-01-06 20:00:46,2020-01-06 20:00:46
1258,Categoria 74750,url_69714,2020-01-06 20:00:46,2020-01-06 20:00:46
1259,Categoria 63486,url_88328,2020-01-06 20:00:46,2020-01-06 20:00:46
1260,Categoria 62111,url_98673,2020-01-06 20:00:46,2020-01-06 20:00:46
1261,Categoria 81457,url_84236,2020-01-06 20:00:46,2020-01-06 20:00:46
1262,Categoria 64609,url_99959,2020-01-06 20:00:47,2020-01-06 20:00:47
1263,Categoria 97465,url_78007,2020-01-06 20:00:47,2020-01-06 20:00:47
1264,Categoria 90965,url_72271,2020-01-06 20:00:47,2020-01-06 20:00:47
1265,Categoria 88810,url_93303,2020-01-06 20:00:47,2020-01-06 20:00:47
1266,Categoria 61149,url_81902,2020-01-06 20:00:47,2020-01-06 20:00:47
1267,Categoria 88280,url_77545,2020-01-06 20:00:47,2020-01-06 20:00:47
1268,Categoria 99773,url_76170,2020-01-06 20:00:48,2020-01-06 20:00:48
1269,Categoria 79790,url_77665,2020-01-06 20:00:48,2020-01-06 20:00:48
1270,Categoria 67993,url_81776,2020-01-06 20:00:48,2020-01-06 20:00:48
1271,Categoria 93845,url_94264,2020-01-06 20:00:48,2020-01-06 20:00:48
1272,Categoria 94047,url_87123,2020-01-06 20:00:48,2020-01-06 20:00:48
1273,Categoria 82477,url_84161,2020-01-06 20:00:48,2020-01-06 20:00:48
1274,Categoria 79545,url_75593,2020-01-06 20:00:48,2020-01-06 20:00:48
1275,Categoria 87670,url_68153,2020-01-06 20:00:49,2020-01-06 20:00:49
1276,Categoria 98524,url_70779,2020-01-06 20:00:49,2020-01-06 20:00:49
1277,Categoria 66068,url_94173,2020-01-06 20:00:49,2020-01-06 20:00:49
1278,Categoria 85881,url_91389,2020-01-06 20:00:49,2020-01-06 20:00:49
1279,Categoria 62671,url_96812,2020-01-06 20:00:50,2020-01-06 20:00:50
1280,Categoria 56991,url_91270,2020-01-06 20:00:50,2020-01-06 20:00:50
1281,Categoria 55573,url_79344,2020-01-06 20:00:50,2020-01-06 20:00:50
1282,Categoria 57388,url_71695,2020-01-06 20:00:50,2020-01-06 20:00:50
1283,Categoria 93428,url_97075,2020-01-06 20:00:50,2020-01-06 20:00:50
1284,Categoria 97108,url_67203,2020-01-06 20:00:50,2020-01-06 20:00:50
1285,Categoria 97875,url_95643,2020-01-06 20:00:50,2020-01-06 20:00:50
1286,Categoria 82762,url_72974,2020-01-06 20:00:51,2020-01-06 20:00:51
1287,Categoria 81518,url_97441,2020-01-06 20:00:51,2020-01-06 20:00:51
1288,Categoria 84411,url_97566,2020-01-06 20:00:51,2020-01-06 20:00:51
1289,Categoria 86986,url_97916,2020-01-06 20:00:52,2020-01-06 20:00:52
1290,Categoria 90068,url_84952,2020-01-06 20:00:53,2020-01-06 20:00:53
1291,Categoria 67919,url_85418,2020-01-06 20:00:55,2020-01-06 20:00:55
1292,Categoria 87960,url_68867,2020-01-06 20:00:55,2020-01-06 20:00:55
1293,Categoria 86601,url_67618,2020-01-06 20:00:56,2020-01-06 20:00:56
1294,Categoria 55832,url_91508,2020-01-06 20:00:57,2020-01-06 20:00:57
1295,Categoria 95883,url_71856,2020-01-06 20:00:57,2020-01-06 20:00:57
1296,Categoria 70695,url_69566,2020-01-06 20:00:57,2020-01-06 20:00:57
1297,Categoria 57905,url_86472,2020-01-06 20:00:57,2020-01-06 20:00:57
1298,Categoria 98993,url_80030,2020-01-06 20:00:57,2020-01-06 20:00:57
1299,Categoria 59202,url_88404,2020-01-06 20:00:57,2020-01-06 20:00:57
1300,Categoria 95360,url_69719,2020-01-06 20:00:57,2020-01-06 20:00:57
1301,Categoria 59991,url_68445,2020-01-06 20:00:57,2020-01-06 20:00:57
1302,Categoria 78455,url_91096,2020-01-06 20:00:57,2020-01-06 20:00:57
1303,Categoria 96702,url_74708,2020-01-06 20:00:58,2020-01-06 20:00:58
1304,Categoria 98380,url_86288,2020-01-06 20:00:59,2020-01-06 20:00:59
1305,Categoria 84798,url_99416,2020-01-06 20:01:00,2020-01-06 20:01:00
1306,Categoria 72328,url_88115,2020-01-06 20:01:00,2020-01-06 20:01:00
1307,Categoria 63058,url_83609,2020-01-06 20:01:00,2020-01-06 20:01:00
1308,Categoria 88225,url_97533,2020-01-06 20:01:00,2020-01-06 20:01:00
1309,Categoria 90581,url_90813,2020-01-06 20:01:00,2020-01-06 20:01:00
1310,Categoria 94761,url_73425,2020-01-06 20:01:00,2020-01-06 20:01:00
1311,Categoria 95088,url_72041,2020-01-06 20:01:00,2020-01-06 20:01:00
1312,Categoria 77856,url_84527,2020-01-06 20:01:00,2020-01-06 20:01:00
1313,Categoria 66356,url_90421,2020-01-06 20:01:00,2020-01-06 20:01:00
1314,Categoria 91808,url_82159,2020-01-06 20:01:00,2020-01-06 20:01:00
1315,Categoria 66110,url_99309,2020-01-06 20:01:01,2020-01-06 20:01:01
1316,Categoria 70878,url_82712,2020-01-06 20:01:01,2020-01-06 20:01:01
1317,Categoria 56260,url_84901,2020-01-06 20:01:01,2020-01-06 20:01:01
1318,Categoria 94137,url_71716,2020-01-06 20:01:01,2020-01-06 20:01:01
1319,Categoria 83263,url_97842,2020-01-06 20:01:02,2020-01-06 20:01:02
1320,Categoria 89603,url_84562,2020-01-06 20:01:02,2020-01-06 20:01:02
1321,Categoria 94869,url_95810,2020-01-06 20:01:02,2020-01-06 20:01:02
1322,Categoria 81644,url_72178,2020-01-06 20:01:02,2020-01-06 20:01:02
1323,Categoria 77737,url_99370,2020-01-06 20:01:02,2020-01-06 20:01:02
1324,Categoria 98792,url_74120,2020-01-06 20:01:02,2020-01-06 20:01:02
1325,Categoria 75504,url_86022,2020-01-06 20:01:02,2020-01-06 20:01:02
1326,Categoria 66235,url_68193,2020-01-06 20:01:02,2020-01-06 20:01:02
1327,Categoria 79705,url_90608,2020-01-06 20:01:02,2020-01-06 20:01:02
1328,Categoria 58658,url_67589,2020-01-06 20:01:02,2020-01-06 20:01:02
1329,Categoria 69271,url_68317,2020-01-06 20:01:02,2020-01-06 20:01:02
1330,Categoria 72757,url_98327,2020-01-06 20:01:03,2020-01-06 20:01:03
1331,Categoria 63256,url_98251,2020-01-06 20:01:03,2020-01-06 20:01:03
1332,Categoria 78196,url_81683,2020-01-06 20:01:03,2020-01-06 20:01:03
1333,Categoria 99850,url_79793,2020-01-06 20:01:03,2020-01-06 20:01:03
