129,Categoria 62307,url_79331,2020-01-06 19:55:47,2020-01-06 19:55:47
130,Categoria 55759,url_94727,2020-01-06 19:55:47,2020-01-06 19:55:47
131,Categoria 65657,url_87000,2020-01-06 19:55:47,2020-01-06 19:55:47
132,Categoria 92036,url_96695,2020-01-06 19:55:47,2020-01-06 19:55:47
133,Categoria 80364,url_90971,2020-01-06 19:55:47,2020-01-06 19:55:47
134,Categoria 55916,url_83861,2020-01-06 19:55:47,2020-01-06 19:55:47
135,Categoria 83845,url_88614,2020-01-06 19:55:47,2020-01-06 19:55:47
136,Categoria 63014,url_99680,2020-01-06 19:55:47,2020-01-06 19:55:47
137,Categoria 61535,url_85133,2020-01-06 19:55:48,2020-01-06 19:55:48
138,Categoria 79610,url_80937,2020-01-06 19:55:48,2020-01-06 19:55:48
139,Categoria 73963,url_89607,2020-01-06 19:55:48,2020-01-06 19:55:48
140,Categoria 66282,url_90839,2020-01-06 19:55:48,2020-01-06 19:55:48
141,Categoria 97401,url_78872,2020-01-06 19:55:48,2020-01-06 19:55:48
142,Categoria 80860,url_73020,2020-01-06 19:55:48,2020-01-06 19:55:48
143,Categoria 76061,url_89151,2020-01-06 19:55:48,2020-01-06 19:55:48
144,Categoria 97589,url_82635,2020-01-06 19:55:48,2020-01-06 19:55:48
145,Categoria 76805,url_69108,2020-01-06 19:55:48,2020-01-06 19:55:48
146,Categoria 78204,url_95319,2020-01-06 19:55:48,2020-01-06 19:55:48
147,Categoria 66992,url_75366,2020-01-06 19:55:48,2020-01-06 19:55:48
148,Categoria 61561,url_95498,2020-01-06 19:55:48,2020-01-06 19:55:48
149,Categoria 85031,url_74382,2020-01-06 19:55:48,2020-01-06 19:55:48
150,Categoria 97185,url_84387,2020-01-06 19:55:48,2020-01-06 19:55:48
151,Categoria 60382,url_94364,2020-01-06 19:55:49,2020-01-06 19:55:49
152,Categoria 65715,url_72931,2020-01-06 19:55:49,2020-01-06 19:55:49
153,Categoria 93521,url_84912,2020-01-06 19:55:50,2020-01-06 19:55:50
154,Categoria 69446,url_91271,2020-01-06 19:55:50,2020-01-06 19:55:50
155,Categoria 89230,url_85783,2020-01-06 19:55:51,2020-01-06 19:55:51
156,Categoria 85174,url_89360,2020-01-06 19:55:51,2020-01-06 19:55:51
157,Categoria 82265,url_70526,2020-01-06 19:55:51,2020-01-06 19:55:51
158,Categoria 80729,url_72504,2020-01-06 19:55:51,2020-01-06 19:55:51
159,Categoria 91485,url_69268,2020-01-06 19:55:52,2020-01-06 19:55:52
160,Categoria 79166,url_80727,2020-01-06 19:55:52,2020-01-06 19:55:52
161,Categoria 74767,url_71611,2020-01-06 19:55:53,2020-01-06 19:55:53
162,Categoria 72282,url_97582,2020-01-06 19:55:53,2020-01-06 19:55:53
163,Categoria 67373,url_73539,2020-01-06 19:55:53,2020-01-06 19:55:53
164,Categoria 95015,url_80494,2020-01-06 19:55:53,2020-01-06 19:55:53
165,Categoria 66448,url_76058,2020-01-06 19:55:54,2020-01-06 19:55:54
166,Categoria 68031,url_74875,2020-01-06 19:55:54,2020-01-06 19:55:54
167,Categoria 61366,url_82647,2020-01-06 19:55:54,2020-01-06 19:55:54
168,Categoria 98017,url_67607,2020-01-06 19:55:54,2020-01-06 19:55:54
169,Categoria 92951,url_97739,2020-01-06 19:55:55,2020-01-06 19:55:55
170,Categoria 57487,url_81285,2020-01-06 19:55:55,2020-01-06 19:55:55
171,Categoria 75405,url_98626,2020-01-06 19:55:56,2020-01-06 19:55:56
172,Categoria 62472,url_77951,2020-01-06 19:55:56,2020-01-06 19:55:56
173,Categoria 92462,url_84832,2020-01-06 19:55:57,2020-01-06 19:55:57
174,Categoria 85209,url_83404,2020-01-06 19:55:58,2020-01-06 19:55:58
175,Categoria 88697,url_84041,2020-01-06 19:56:01,2020-01-06 19:56:01
176,Categoria 80699,url_67237,2020-01-06 19:56:01,2020-01-06 19:56:01
177,Categoria 69263,url_84053,2020-01-06 19:56:01,2020-01-06 19:56:01
178,Categoria 65272,url_97295,2020-01-06 19:56:01,2020-01-06 19:56:01
179,Categoria 95842,url_68656,2020-01-06 19:56:01,2020-01-06 19:56:01
180,Categoria 88434,url_97457,2020-01-06 19:56:01,2020-01-06 19:56:01
181,Categoria 91056,url_93124,2020-01-06 19:56:01,2020-01-06 19:56:01
182,Categoria 86921,url_79091,2020-01-06 19:56:01,2020-01-06 19:56:01
183,Categoria 59719,url_97852,2020-01-06 19:56:02,2020-01-06 19:56:02
184,Categoria 64836,url_93265,2020-01-06 19:56:02,2020-01-06 19:56:02
185,Categoria 82782,url_86542,2020-01-06 19:56:02,2020-01-06 19:56:02
186,Categoria 63203,url_80399,2020-01-06 19:56:03,2020-01-06 19:56:03
187,Categoria 91421,url_86883,2020-01-06 19:56:03,2020-01-06 19:56:03
188,Categoria 66797,url_95096,2020-01-06 19:56:03,2020-01-06 19:56:03
189,Categoria 59655,url_89065,2020-01-06 19:56:03,2020-01-06 19:56:03
190,Categoria 78857,url_82458,2020-01-06 19:56:03,2020-01-06 19:56:03
191,Categoria 57710,url_96105,2020-01-06 19:56:03,2020-01-06 19:56:03
192,Categoria 91633,url_73459,2020-01-06 19:56:03,2020-01-06 19:56:03
193,Categoria 55962,url_92821,2020-01-06 19:56:04,2020-01-06 19:56:04
194,Categoria 65967,url_78380,2020-01-06 19:56:04,2020-01-06 19:56:04
195,Categoria 68873,url_93365,2020-01-06 19:56:04,2020-01-06 19:56:04
196,Categoria 65188,url_78497,2020-01-06 19:56:04,2020-01-06 19:56:04
197,Categoria 89752,url_68239,2020-01-06 19:56:04,2020-01-06 19:56:04
198,Categoria 62595,url_98507,2020-01-06 19:56:05,2020-01-06 19:56:05
199,Categoria 92009,url_79304,2020-01-06 19:56:05,2020-01-06 19:56:05
200,Categoria 96116,url_81261,2020-01-06 19:56:05,2020-01-06 19:56:05
201,Categoria 56862,url_86164,2020-01-06 19:56:05,2020-01-06 19:56:05
202,Categoria 88528,url_68213,2020-01-06 19:56:05,2020-01-06 19:56:05
203,Categoria 90152,url_77530,2020-01-06 19:56:06,2020-01-06 19:56:06
204,Categoria 74070,url_77255,2020-01-06 19:56:06,2020-01-06 19:56:06
205,Categoria 81724,url_77739,2020-01-06 19:56:06,2020-01-06 19:56:06
206,Categoria 94243,url_69559,2020-01-06 19:56:06,2020-01-06 19:56:06
207,Categoria 56651,url_81982,2020-01-06 19:56:06,2020-01-06 19:56:06
208,Categoria 91536,url_77719,2020-01-06 19:56:06,2020-01-06 19:56:06
209,Categoria 79666,url_69119,2020-01-06 19:56:07,2020-01-06 19:56:07
210,Categoria 88723,url_94309,2020-01-06 19:56:07,2020-01-06 19:56:07
211,Categoria 99441,url_90163,2020-01-06 19:56:07,2020-01-06 19:56:07
212,Categoria 65560,url_85671,2020-01-06 19:56:07,2020-01-06 19:56:07
213,Categoria 70470,url_93735,2020-01-06 19:56:07,2020-01-06 19:56:07
214,Categoria 59896,url_76337,2020-01-06 19:56:08,2020-01-06 19:56:08
215,Categoria 75467,url_78042,2020-01-06 19:56:08,2020-01-06 19:56:08
216,Categoria 84585,url_68290,2020-01-06 19:56:08,2020-01-06 19:56:08
217,Categoria 60121,url_75211,2020-01-06 19:56:08,2020-01-06 19:56:08
218,Categoria 83805,url_88321,2020-01-06 19:56:08,2020-01-06 19:56:08
219,Categoria 98781,url_73479,2020-01-06 19:56:08,2020-01-06 19:56:08
220,Categoria 99856,url_69517,2020-01-06 19:56:08,2020-01-06 19:56:08
221,Categoria 80551,url_70859,2020-01-06 19:56:08,2020-01-06 19:56:08
222,Categoria 79396,url_70117,2020-01-06 19:56:08,2020-01-06 19:56:08
223,Categoria 77820,url_72896,2020-01-06 19:56:09,2020-01-06 19:56:09
224,Categoria 93760,url_78630,2020-01-06 19:56:09,2020-01-06 19:56:09
225,Categoria 66083,url_85950,2020-01-06 19:56:09,2020-01-06 19:56:09
226,Categoria 57774,url_77656,2020-01-06 19:56:09,2020-01-06 19:56:09
227,Categoria 87281,url_85246,2020-01-06 19:56:09,2020-01-06 19:56:09
228,Categoria 64775,url_94238,2020-01-06 19:56:09,2020-01-06 19:56:09
229,Categoria 90342,url_99696,2020-01-06 19:56:10,2020-01-06 19:56:10
230,Categoria 84625,url_68489,2020-01-06 19:56:10,2020-01-06 19:56:10
231,Categoria 71696,url_95427,2020-01-06 19:56:10,2020-01-06 19:56:10
232,Categoria 81975,url_82115,2020-01-06 19:56:10,2020-01-06 19:56:10
233,Categoria 83507,url_82152,2020-01-06 19:56:10,2020-01-06 19:56:10
234,Categoria 91585,url_76000,2020-01-06 19:56:10,2020-01-06 19:56:10
235,Categoria 58082,url_98512,2020-01-06 19:56:10,2020-01-06 19:56:10
236,Categoria 84961,url_78119,2020-01-06 19:56:10,2020-01-06 19:56:10
237,Categoria 83271,url_80892,2020-01-06 19:56:10,2020-01-06 19:56:10
238,Categoria 63900,url_88180,2020-01-06 19:56:10,2020-01-06 19:56:10
239,Categoria 87197,url_79984,2020-01-06 19:56:12,2020-01-06 19:56:12
240,Categoria 83249,url_91049,2020-01-06 19:56:12,2020-01-06 19:56:12
241,Categoria 94596,url_93540,2020-01-06 19:56:14,2020-01-06 19:56:14
242,Categoria 65755,url_67290,2020-01-06 19:56:16,2020-01-06 19:56:16
243,Categoria 90070,url_68534,2020-01-06 19:56:16,2020-01-06 19:56:16
244,Categoria 65194,url_89703,2020-01-06 19:56:16,2020-01-06 19:56:16
245,Categoria 62916,url_94429,2020-01-06 19:56:17,2020-01-06 19:56:17
246,Categoria 98865,url_68426,2020-01-06 19:56:18,2020-01-06 19:56:18
247,Categoria 69485,url_68086,2020-01-06 19:56:18,2020-01-06 19:56:18
248,Categoria 70289,url_80308,2020-01-06 19:56:20,2020-01-06 19:56:20
249,Categoria 56642,url_97728,2020-01-06 19:56:22,2020-01-06 19:56:22
250,Categoria 76296,url_89187,2020-01-06 19:56:22,2020-01-06 19:56:22
251,Categoria 86126,url_99748,2020-01-06 19:56:23,2020-01-06 19:56:23
252,Categoria 81162,url_90027,2020-01-06 19:56:23,2020-01-06 19:56:23
253,Categoria 81733,url_72727,2020-01-06 19:56:23,2020-01-06 19:56:23
254,Categoria 57918,url_68969,2020-01-06 19:56:23,2020-01-06 19:56:23
255,Categoria 94046,url_89933,2020-01-06 19:56:24,2020-01-06 19:56:24
256,Categoria 61734,url_69791,2020-01-06 19:56:24,2020-01-06 19:56:24
257,Categoria 82889,url_72039,2020-01-06 19:56:25,2020-01-06 19:56:25
258,Categoria 70420,url_81866,2020-01-06 19:56:25,2020-01-06 19:56:25
259,Categoria 68872,url_76188,2020-01-06 19:56:25,2020-01-06 19:56:25
260,Categoria 78115,url_96973,2020-01-06 19:56:25,2020-01-06 19:56:25
261,Categoria 56311,url_78902,2020-01-06 19:56:25,2020-01-06 19:56:25
262,Categoria 67140,url_88726,2020-01-06 19:56:25,2020-01-06 19:56:25
263,Categoria 99238,url_94372,2020-01-06 19:56:25,2020-01-06 19:56:25
264,Categoria 88729,url_83107,2020-01-06 19:56:26,2020-01-06 19:56:26
265,Categoria 97975,url_99752,2020-01-06 19:56:27,2020-01-06 19:56:27
266,Categoria 96741,url_81196,2020-01-06 19:56:27,2020-01-06 19:56:27
267,Categoria 63987,url_74053,2020-01-06 19:56:27,2020-01-06 19:56:27
268,Categoria 73015,url_68833,2020-01-06 19:56:27,2020-01-06 19:56:27
269,Categoria 68846,url_82146,2020-01-06 19:56:27,2020-01-06 19:56:27
270,Categoria 59683,url_71258,2020-01-06 19:56:27,2020-01-06 19:56:27
271,Categoria 66287,url_79918,2020-01-06 19:56:27,2020-01-06 19:56:27
272,Categoria 66908,url_99736,2020-01-06 19:56:27,2020-01-06 19:56:27
273,Categoria 55961,url_73329,2020-01-06 19:56:27,2020-01-06 19:56:27
274,Categoria 73564,url_97495,2020-01-06 19:56:28,2020-01-06 19:56:28
275,Categoria 70665,url_77784,2020-01-06 19:56:29,2020-01-06 19:56:29
276,Categoria 89736,url_73662,2020-01-06 19:56:29,2020-01-06 19:56:29
277,Categoria 65895,url_95933,2020-01-06 19:56:30,2020-01-06 19:56:30
278,Categoria 92440,url_69425,2020-01-06 19:56:30,2020-01-06 19:56:30
279,Categoria 62081,url_73617,2020-01-06 19:56:31,2020-01-06 19:56:31
280,Categoria 58314,url_77391,2020-01-06 19:56:31,2020-01-06 19:56:31
281,Categoria 90771,url_66724,2020-01-06 19:56:32,2020-01-06 19:56:32
282,Categoria 74624,url_84175,2020-01-06 19:56:33,2020-01-06 19:56:33
283,Categoria 59305,url_98095,2020-01-06 19:56:33,2020-01-06 19:56:33
284,Categoria 59517,url_67214,2020-01-06 19:56:33,2020-01-06 19:56:33
285,Categoria 66220,url_77601,2020-01-06 19:56:33,2020-01-06 19:56:33
286,Categoria 72923,url_74989,2020-01-06 19:56:33,2020-01-06 19:56:33
287,Categoria 56354,url_74403,2020-01-06 19:56:33,2020-01-06 19:56:33
288,Categoria 94023,url_87206,2020-01-06 19:56:33,2020-01-06 19:56:33
289,Categoria 94578,url_76495,2020-01-06 19:56:33,2020-01-06 19:56:33
290,Categoria 67046,url_98793,2020-01-06 19:56:33,2020-01-06 19:56:33
291,Categoria 78095,url_92111,2020-01-06 19:56:34,2020-01-06 19:56:34
292,Categoria 97249,url_95369,2020-01-06 19:56:35,2020-01-06 19:56:35
293,Categoria 97236,url_86106,2020-01-06 19:56:35,2020-01-06 19:56:35
294,Categoria 67692,url_77519,2020-01-06 19:56:35,2020-01-06 19:56:35
295,Categoria 83334,url_93301,2020-01-06 19:56:35,2020-01-06 19:56:35
296,Categoria 71697,url_80983,2020-01-06 19:56:35,2020-01-06 19:56:35
297,Categoria 87105,url_72346,2020-01-06 19:56:35,2020-01-06 19:56:35
298,Categoria 83247,url_71094,2020-01-06 19:56:35,2020-01-06 19:56:35
299,Categoria 74913,url_98281,2020-01-06 19:56:35,2020-01-06 19:56:35
300,Categoria 75987,url_80527,2020-01-06 19:56:35,2020-01-06 19:56:35
301,Categoria 77355,url_99308,2020-01-06 19:56:35,2020-01-06 19:56:35
302,Categoria 64567,url_75600,2020-01-06 19:56:35,2020-01-06 19:56:35
303,Categoria 86356,url_85300,2020-01-06 19:56:35,2020-01-06 19:56:35
304,Categoria 77888,url_76282,2020-01-06 19:56:36,2020-01-06 19:56:36
305,Categoria 71048,url_90146,2020-01-06 19:56:36,2020-01-06 19:56:36
306,Categoria 78138,url_81717,2020-01-06 19:56:37,2020-01-06 19:56:37
307,Categoria 81655,url_94568,2020-01-06 19:56:37,2020-01-06 19:56:37
308,Categoria 60595,url_72906,2020-01-06 19:56:37,2020-01-06 19:56:37
309,Categoria 87226,url_74007,2020-01-06 19:56:37,2020-01-06 19:56:37
310,Categoria 96995,url_86901,2020-01-06 19:56:37,2020-01-06 19:56:37
311,Categoria 59424,url_77612,2020-01-06 19:56:37,2020-01-06 19:56:37
312,Categoria 56407,url_89415,2020-01-06 19:56:37,2020-01-06 19:56:37
313,Categoria 81935,url_85798,2020-01-06 19:56:37,2020-01-06 19:56:37
314,Categoria 97065,url_96969,2020-01-06 19:56:37,2020-01-06 19:56:37
315,Categoria 66581,url_85693,2020-01-06 19:56:37,2020-01-06 19:56:37
316,Categoria 70598,url_81771,2020-01-06 19:56:38,2020-01-06 19:56:38
317,Categoria 86772,url_69364,2020-01-06 19:56:38,2020-01-06 19:56:38
318,Categoria 76804,url_98067,2020-01-06 19:56:39,2020-01-06 19:56:39
319,Categoria 96058,url_82513,2020-01-06 19:56:39,2020-01-06 19:56:39
320,Categoria 66030,url_99203,2020-01-06 19:56:39,2020-01-06 19:56:39
321,Categoria 80212,url_70134,2020-01-06 19:56:39,2020-01-06 19:56:39
322,Categoria 81084,url_87623,2020-01-06 19:56:39,2020-01-06 19:56:39
323,Categoria 97178,url_79581,2020-01-06 19:56:39,2020-01-06 19:56:39
324,Categoria 79009,url_71122,2020-01-06 19:56:39,2020-01-06 19:56:39
325,Categoria 67804,url_67602,2020-01-06 19:56:40,2020-01-06 19:56:40
326,Categoria 60053,url_88440,2020-01-06 19:56:40,2020-01-06 19:56:40
327,Categoria 56255,url_92079,2020-01-06 19:56:40,2020-01-06 19:56:40
328,Categoria 57235,url_81574,2020-01-06 19:56:41,2020-01-06 19:56:41
329,Categoria 97021,url_74479,2020-01-06 19:56:41,2020-01-06 19:56:41
330,Categoria 89031,url_88449,2020-01-06 19:56:41,2020-01-06 19:56:41
331,Categoria 90999,url_78795,2020-01-06 19:56:41,2020-01-06 19:56:41
332,Categoria 85363,url_80586,2020-01-06 19:56:41,2020-01-06 19:56:41
333,Categoria 93020,url_90298,2020-01-06 19:56:42,2020-01-06 19:56:42
334,Categoria 88256,url_72034,2020-01-06 19:56:42,2020-01-06 19:56:42
335,Categoria 87817,url_95072,2020-01-06 19:56:43,2020-01-06 19:56:43
336,Categoria 56494,url_98677,2020-01-06 19:56:43,2020-01-06 19:56:43
337,Categoria 77623,url_85042,2020-01-06 19:56:43,2020-01-06 19:56:43
338,Categoria 76156,url_89654,2020-01-06 19:56:44,2020-01-06 19:56:44
339,Categoria 84716,url_73466,2020-01-06 19:56:45,2020-01-06 19:56:45
340,Categoria 93015,url_80046,2020-01-06 19:56:45,2020-01-06 19:56:45
341,Categoria 95673,url_67196,2020-01-06 19:56:45,2020-01-06 19:56:45
